stone_id,mean_std_per_class,std_CaOx,std_CHP,std_UA,std_MAP,std_CYS,std_OTH
S315,0.16479634736967616,0.44420609554551665,0.3581284040395487,0.002206685543342616,0.02676304129997238,4.1857476052297845e-05,0.15743200031362412
S316,0.039039224301336946,0.09370432209789271,0.09369304657505079,0.008495528509026613,0.029221073497468514,0.003128030621784198,0.005993344506798844
S317,0.055900399536420904,0.16602685672985334,0.1583437547098893,0.006840407337478248,0.0015159304139658611,0.0010144890607563383,0.0016609589665823289
S318,0.029138002396987498,0.06481892857075457,0.08229245322117353,0.008937063103044644,0.00146074449843413,0.0005836369273067742,0.01673518806121133
S319,0.061186493573389365,0.07587413948867798,0.1806732048669712,0.02070728584589272,0.08132190957668892,0.0046109454777349046,0.0039314761843705056
S32,0.07379119415946543,0.09281698547044222,0.08290000170672222,0.20060620507175334,0.029171137508156815,0.022898049601938347,0.01435478559777965
S320,0.033210843045089915,0.05680147305024915,0.0818272706653136,0.0398512273678597,0.015176809042074819,0.00013925458100641323,0.0054690235640358
S321,0.017246028289272568,0.049711953529783436,0.04616824074722851,0.0026835577152900985,0.0005508173667608671,1.1368719562119841e-05,0.00435023165701039
S322,0.023184296301528847,0.0630028660386841,0.038774753512981666,0.01810775653270953,0.0037452646810562772,0.008431515130146469,0.0070436219135950415
S323,0.006182468616096005,0.017196618642238023,0.009044889939555344,0.008485241177495734,9.970517215221971e-05,1.3121395753514663e-05,0.0022552353693811892
S324,0.04418674157133102,0.12553594787701614,0.11548862278458444,0.021755375327915737,0.0017549541148620376,2.0877534334790505e-05,0.0005646717892730039
S326,0.09619311927685109,0.24298812646587942,0.13127714199019916,0.008971955515560756,0.17369904797401092,0.00013471649794483814,0.020087727217511488
S328,0.13311433135567505,0.07166120503844596,0.27829221675036375,0.03574310504691013,0.015440459763023263,0.39353920393835706,0.004009797596949963
S33,0.12461465115643439,0.371072701680564,0.0071909088982491,0.36937092716929143,1.3270152944279036e-06,1.4979268463299519e-05,3.706290674410966e-05
S330,0.008793781677341305,0.0005981836123869448,0.01868214079295726,0.0005602705746830648,0.010893766045878028,6.071290228593144e-07,0.02202772190911968
S331,0.0201932787125477,0.056426677559269126,0.039057436993228285,0.0015072525139281467,0.0220966499752058,0.00022092746618616264,0.0018507277674686597
S332,0.024338962545561036,0.06575012704412925,0.046208693577567246,0.030143629509961137,5.167426781484445e-05,2.3416286896522983e-06,0.0038773092452040947
S334,0.007008491766369363,0.0200895745148471,0.010246354041208192,0.01135574562559674,6.717944892785342e-06,1.6994750062684208e-05,0.0003355637216086809
S335,0.020891902151933543,0.06204083802057491,0.04616176100421566,0.0038207117167056433,0.005709811709263271,0.0005229220238020535,0.007095368437039741
S34,0.0015849136324136935,0.004754688713457201,0.0007935033267261578,0.003915147198722479,1.1048005376300434e-06,1.304740341775956e-06,4.3733014696918036e-05
S35,0.07292092116980638,0.1818325783057991,0.08697230865024269,0.07740998205107666,0.0727533132468355,0.006067411876942436,0.01248993288794198
S36,0.18916001906951074,0.10149600963267238,0.45732721348282723,0.5592649826739885,0.008656821426340671,0.0037772834372567497,0.00443780376397906
S37,0.06810001783400015,0.20413141259117534,0.13110946472145316,0.04372794976063266,0.005252602570546367,0.0021189727074916887,0.022259704652701613
S38,0.10640002680425144,0.3191910014495004,0.20360815661247772,0.11136987496889178,6.465871832431644e-05,0.00020392643651838022,0.003962542639796016
S41,0.08000100603478778,0.09065600493841917,0.1306574822662637,0.05281997189929683,0.024283196725814377,0.1410969187741697,0.040492461604762976
S42,0.1381425003755923,0.39112776751969636,0.36028768532250594,0.06238352046788754,6.21407954821442e-05,0.0034733295925339076,0.01152055855544798
S43,0.026750566189178173,0.010942230096421902,0.06320775897632713,0.07242789220168823,0.004661748417179943,0.007126784019471593,0.002136983423980226
S44,0.03329115631615918,0.044056306709002374,0.09772776480694718,0.008068143936494151,0.03871453019376656,0.002181885437023165,0.008998306813721624
S46,0.012842165407307975,0.0321503009682071,0.02992555943479831,0.0036370952135751254,0.002245852888988753,0.0002443636847649289,0.00884982025351365
S47,0.004120580849617518,0.011751248629096529,0.0005483238516027119,0.0120364999777917,3.4463334371972054e-06,9.041371276112365e-07,0.00038306216864936036
S49,0.07503214699974635,0.14296332861461872,0.02826449475618903,0.07408359830860466,1.1671180548843651e-05,0.20385703273779415,0.0010127564007226942
S5,0.030947818473718223,0.09156655978371332,0.027692095401768247,0.05796093778800118,0.0056209774135091185,0.00026437175352011377,0.0025819687017973733
S51,0.07000427019143186,0.0937308814766772,0.019133523032100384,0.11940065104769747,2.3062637664324593e-05,0.1824240009723802,0.005313501982071597
S52,0.03381533690283886,0.07646316613452142,0.0962636379721237,0.0015230259422084579,0.005598994385167872,0.002493587943202518,0.020549609039809208
S53,0.07754363159330456,0.22203487527907742,0.22809540500278036,0.005161691321265062,0.003993741734348508,0.0013638909649012424,0.004612185257454782
S56,0.009642249176482211,0.01565012843826104,0.009522192558351086,0.005232546700690193,0.009196052618283547,0.003269253356961814,0.01498332138634559
S57,0.031889263556854223,0.045252158492895676,0.08913793920587827,0.009245224686580393,0.003795724875195752,0.0005357402353155646,0.04336879384525968
S58,0.02059619441104185,0.060457583720014134,0.04225880743002353,0.000987233153027736,0.0035297022642753763,0.0011783776659067449,0.015165462233003591
S59,0.058489616052183946,0.1467422812204263,0.17037793511247992,0.011356319781959317,0.0003078355785196103,7.077187643277738e-05,0.022082552743285768
S6,0.07856203352185442,0.2315196748664439,0.16780822517287572,0.006029631439135195,0.05722337845643488,0.0028886314315689577,0.0059026597646678804
S61,0.056764723254129734,0.15629999805593148,0.13673750532567,0.04110087890241973,0.003164199479699365,0.002248984232087493,0.0010367735289702894
S62,0.030606560979092864,0.06180761016779352,0.08514416289264362,0.001996822341643188,0.02303335539205502,0.0067880620084735215,0.004869353071948294
S64,0.03795213083485074,0.11179445576398503,0.09770914976474637,0.0005609162950262313,0.015564302677535138,0.0011085761452144073,0.0009753843625972407
S65,0.022672695311619626,0.06636511833978938,0.014768335947131098,0.0017996151396209867,0.0009997080658408835,0.0011983083190271555,0.05090508605830823
S66,0.02601768378289467,0.07685899847146742,0.06642450370665111,0.006160533190737964,0.0049041925291477126,0.0008508472232930853,0.0009070275760707233
S68,0.06342052594836549,0.1492804709627795,0.16761561482007822,0.03714906327779678,0.019798922341272722,0.0005444975751509501,0.006134586713114778
S69,0.15741076076118057,0.4702966130623036,0.44746471220240874,0.0026515975387359503,0.00032615903631968485,1.6254637406338662e-05,0.02370922808990915
S7,0.018274812398135096,0.03382138391109064,0.02276864383011529,0.0028131588410033946,0.02358691834757592,0.000538669569658708,0.026120099889366612
S70,0.014232512087036396,0.04241051129303428,0.042013107629234096,0.0001687710274389005,3.0467304615910456e-05,0.00026377915271538326,0.0005084361151798102
S71,0.007478825096144601,0.018510411513285203,0.006248355113359396,0.01280629050945006,0.005367258599176118,0.001406680227631893,0.0005339546139649273
S72,0.05705679744051253,0.17029837474975817,0.1617679427822823,0.0010040237427717295,0.0020716471142472187,0.0002652067314393333,0.0069335895225763845
S73,0.1662473026083541,0.24917500862404432,0.20722513380195978,0.038785527880348565,0.019924697716259293,0.4564030754450092,0.025970372182503438
S74,0.0749780795136948,0.22486530841421606,0.20046318358034645,0.008365343166021546,0.003322559988384403,0.00811557801882796,0.004736503914372391
S75,0.08301265671927568,0.12885403898378336,0.10700265037697812,0.013821743529900482,0.24454796271098986,0.0010521837849712863,0.0027973609290309937
S76,0.13080689055393482,0.13761452168961705,0.0993387049615856,0.16129381309511692,0.02066288531035586,0.36167585875334757,0.004255559513585955
S77,0.06056093586685136,0.14432618877918088,0.0385864540455718,0.17919825628499447,0.001132743863757577,6.201347818000594e-05,5.995874942343892e-05
S8,0.0767862924436188,0.2231041373111384,0.1780990383441067,0.009605399816514705,0.04348712705546359,2.9391889239377388e-05,0.006392660245249963
S80,0.09566724394715859,0.19542468289089535,0.14890088707220445,0.038345039163402164,0.1427140836151269,0.04456563849509828,0.004053132446224249
S81,0.04257240992647405,0.08973014504154704,0.08244947343258814,0.02034049331977018,0.05635503158738679,0.0001382167203124405,0.006421099457239715
S82,0.10274758687871983,0.2773018456309327,0.10511039174746191,0.18273990756492123,0.028368904659023683,0.0052168463012109995,0.017747625368768647
S83,0.013583833277777992,0.03643468685920795,0.016829249302862316,0.022151262916426568,0.00034844754109884194,0.0028188112089774582,0.0029205418380948036
S84,0.028887499724988542,0.0709512774470907,0.01571906616207169,0.08637749279859047,5.437701229376702e-05,0.0001990156444943617,2.3769285390234356e-05
S85,0.030411418230169036,0.004720600082928166,0.08739141623554254,0.00010510733164348062,0.08097686775868763,1.8697904489648287e-05,0.009255820067722745
S86,0.017086412135517922,0.02084572307651889,0.05032190963004296,0.002087130141617226,0.020159778633703964,0.0045971127659231005,0.004506818565301378
S87,0.05113876332055009,0.05677337026396521,0.14410493749787562,0.02454058034591383,0.06599402273146637,0.011104964543317102,0.0043147045407623584
S88,0.015109652953815852,0.03217988638203626,0.015108211379130095,0.022689381257561335,0.002975272027819842,0.0012799832251422013,0.016425183451205378
S89,0.008763322027039257,0.012511996088363302,0.01483758749953827,0.024348447807912676,0.00029959151659615104,0.0001407565497075822,0.0004415527001175582
S90,0.02304664616733901,0.04734600400941129,0.038114249575538175,0.004740510030864161,0.040596415172015954,0.002626725777630236,0.004855972438574245
S92,0.05213971100879609,0.005284053176312305,0.10434229683639645,0.04793844247965994,0.08146339237721571,0.0002619305521342505,0.07354815063105782
S93,0.010016916041971769,0.006039859033870643,0.02956434958406514,0.0008564409940183814,0.010598928997231943,1.473329875252839e-06,0.013040444312769246
S94,0.10366200017445226,0.20150156811878395,0.1604214015185108,0.1245638900110234,0.12603153026319153,0.004753280284804797,0.004700330850399161
S95,0.09596788708521446,0.2446256786373571,0.09620363031212933,0.23082874705443393,0.0015030280464914001,0.0005621190532751079,0.0020841194075999457
S96,0.07618627996204706,0.2171422866482728,0.18551269598194395,0.019039059360800914,0.008790064974682514,0.0009642357778256197,0.02566933702875667
S97,0.014552212588582393,0.021012684713955936,0.024605766844147135,0.0026133137333022344,0.035020134151763894,0.0015837348256542618,0.002477641262670895
S99,0.10488865602055449,0.2617346987179034,0.16000520027374907,0.07364356937335442,0.041684051478879325,0.08947031272828218,0.0027941035511585568
