stone_id,mean_std_per_class,std_CaOx,std_CHP,std_UA,std_MAP,std_CYS,std_OTH
S33,0.1150669028487552,0.33794007330491405,0.014404493182598805,0.3279476550217633,0.00028674152925792077,0.0028831138043296407,0.006939340249667615
S330,0.028013244961746248,0.03837977986444987,0.05125245592164563,0.0009283683906016495,0.07285488266356863,9.982390927946719e-05,0.0045641590209322715
S331,0.018596028857926092,0.03713602414935188,0.042006384583091465,0.0007398038536709161,0.02021201468943854,0.00046435197066935083,0.011017593901334383
S332,0.09916138828327525,0.29420206905408036,0.17492571262114123,0.06386131351293518,0.008073921615052016,0.0024685527898991094,0.05143676010654353
S334,0.04865494762337479,0.1349249824403942,0.029635178531821748,0.07455419899870123,0.0014079793807543792,0.00211310928243996,0.049294237106137215
S335,0.03212273521608561,0.09629024492881695,0.05574459890115193,0.025770518807884616,0.001365522533229028,0.0008809693378076063,0.012684556787623532
S34,0.005473636233298163,0.01433242306030021,0.0015267616847730405,0.016420917942026447,8.079267119463267e-06,5.759078735791427e-05,0.0004960446582119037
S35,0.10728963489661626,0.226592746438049,0.19431107244224555,0.13467025700127772,0.062441976119989674,0.01870587655372325,0.007015880824412433
S36,0.18469118584505587,0.45575773432072714,0.081351235537152,0.5540735762187956,0.00030740840654532736,0.00037309782506092303,0.016284062762054206
S37,0.009044311177628207,0.026823936708253747,0.014005267397652345,0.011949913533451706,0.00023574267277221933,8.616890915263148e-05,0.0011648378444865932
S38,0.030640147036868803,0.08679757812109196,0.08179961260463516,0.009065165735818982,0.00019490749993058537,0.0014086248348209075,0.004574993424915249
S41,0.011601127949730174,0.01095544534530123,0.016484475939822146,0.023512546971216672,0.00308312666766813,0.004833478265266919,0.01073769450910595
S42,0.09228632239538727,0.2698815773762883,0.1109230400978593,0.099272720482368,0.0037525660471588182,0.0589587180706759,0.010929312297973172
S43,0.060971442925307894,0.1770191898130213,0.17224383354449113,0.006137293764063347,0.001633698487495353,0.0006450978220120334,0.008149544120764135
S44,0.07518417327455232,0.21149311856418915,0.2089910556454494,0.009085046545831525,0.016477501390578936,0.00011645669355351384,0.004941860807711363
S46,0.022788044236109195,0.061269763764302175,0.02738008366842724,0.015817964787027856,0.0014049667623799022,0.002530455289038397,0.028325031145479605
S47,0.033814138232696384,0.09260377574049973,0.016371193631424485,0.018603693020428337,0.0006473613900108808,0.00018612688424894273,0.07447267872956594
S49,0.15082260511616394,0.4153684797989824,0.04072831931946554,0.030029210202414492,0.0011080119589448045,0.41629996104234746,0.0014016483748288747
S5,0.01280317298350984,0.0372527707151449,0.02801248677959818,0.006798024116029961,0.00034436868996714874,0.0007701380596618514,0.0036412495406570036
S51,0.09025011468520035,0.10455374379543524,0.03810440203469777,0.25963142046088755,0.0011181304292298081,0.12099508591540936,0.01709790547554247
S52,0.10448233922307489,0.30389171317832064,0.2597300574013746,0.005156987513680297,0.03812815624174501,0.013644643591664422,0.0063424774116642565
S53,0.11192734638879365,0.3184592562352049,0.3171089625617714,0.01935726105447328,0.008664188267830282,0.0020542658934804532,0.005920144320001545
S56,0.014952222041858912,0.016296609017680107,0.03265101080864044,0.0007222385582903459,0.00885608820452214,0.0149799229980466,0.016207462663973823
S57,0.09655527310087571,0.2546680245878923,0.2812026959764911,0.007134805450718611,0.009176855849779574,0.005571041213729671,0.021578215526643078
S58,0.026154477269586206,0.07239378136168695,0.0410179149436737,0.024218964059832256,0.0023396027930303966,0.004569971210008769,0.012386629249285177
S59,0.07101533970361577,0.14122277598673194,0.1597738564927079,0.053527790719472716,0.004174508524659907,0.009475069344611254,0.05791803715351092
S6,0.09520769201794414,0.26824576040490933,0.19115778606263795,0.01492537551023824,0.06473091265687816,0.00770446225118435,0.02448185522181683
S61,0.06364567719827584,0.17092537083998036,0.11569488175725337,0.036413659042921376,0.004848410252730938,0.03148872180082309,0.02250301949594597
S62,0.024755534330446232,0.06249118426996526,0.04609453472906094,0.0019076509158647112,0.00521837962565112,0.029294910305970978,0.003526546136164371
S64,0.04266119598548058,0.11810233023893314,0.1250509477966685,0.009879496718228067,0.0016183172006629877,0.001073203791899151,0.00024288016649166646
S65,0.011377420137407793,0.03112965650307546,0.03152214883649952,0.0014877105793332324,0.00019335009688780985,0.00035296968711259036,0.003578685121538137
S66,0.07333609252049424,0.21726892807225795,0.20145526045650453,0.005082797281700181,0.009171069779485463,0.0021914235613975552,0.004847075971619694
S68,0.00992572957184241,0.013351478413003806,0.017061893179547753,0.027714145543888943,0.00026835152750321337,6.862111594942676e-05,0.0010898876511613103
S69,0.06364823452512695,0.1767845017111492,0.17221062782051286,0.007082974930931516,0.005668664580894197,0.000947441332093676,0.019195196775180286
S7,0.028320120807518057,0.06670843559250766,0.06338876648536698,0.00030418186237191026,0.03373410179192452,0.00030608598938653813,0.005479153123550726
S70,0.05820675213301505,0.1742799865205651,0.1545157354309078,0.00648104815285733,0.003924602520387766,0.0012687289476119052,0.008770411225760392
S71,0.047700426803478614,0.13150322068822262,0.10908127887912375,0.029102214324117366,0.002651304523517439,0.007702223814659335,0.0061623185912311855
S72,0.031063180119433084,0.09318395756789376,0.09119846567290785,0.00048819489031383953,3.347050688335828e-05,7.209015709161007e-05,0.001402901921508067
S73,0.15558372461843833,0.34799782155501335,0.19616566271711536,0.012890343535750557,0.004520019719716011,0.3576174063104617,0.014311093872572966
S74,0.0474270154139397,0.13402332824571164,0.09143954212776911,0.0015605208269364882,0.00015899683691185469,0.05585717792124122,0.0015225265250678381
S75,0.06155467372494767,0.17294748845906135,0.1214636266553729,0.014152107090902644,0.04741069665590123,0.004129273316306453,0.009224850172141393
S76,0.13067279801019605,0.044731063260499845,0.06685397184418358,0.2773705828650576,0.024258050334427367,0.3659479161566816,0.004875203600326301
S77,0.05587046310156926,0.03128384088639366,0.11619881167601077,0.14046902302349848,0.019712097850512457,0.006795154470544537,0.0207638507024556
S8,0.053249969894963604,0.13423364819404454,0.05332713245733863,0.03447092434189571,0.08281989269304772,0.0014498246141756237,0.013198397069279359
S80,0.07997696719191837,0.1476980599802931,0.05204866844563432,0.02857450966937159,0.1883516844664636,0.06023667917440385,0.002952201415343815
S81,0.028157819663543433,0.017211612504498982,0.07820157770854916,0.00378090612289449,0.04921681194054186,0.00023551845060382405,0.020300491254172298
S82,0.11774852576396365,0.2595433463816873,0.09131255590488219,0.3304208368543108,0.008501280874170009,0.009391634091847007,0.007321500476884603
S83,0.06445767333188733,0.16963476213521808,0.037648032866816235,0.1350091149976187,0.004274778846644105,0.03906553428527233,0.0011138168597545853
S84,0.08605886116206347,0.15873123905122696,0.026608265639020773,0.2564730052494816,0.003356140848593266,0.0018471055034922658,0.06933741068056604
S85,0.01965105727495527,0.02745901626561509,0.052063646419136224,0.002881429580051817,0.03198137542968879,0.00037447370004398757,0.003146402255195698
S86,0.03356286753207719,0.05198441413221437,0.08070170242052786,0.007800384531654561,0.021252083902766863,0.03538374952538826,0.004254870679911205
S87,0.015005199913825804,0.014823506905140896,0.014485681361091643,0.007496310264473737,0.03212516164167846,0.014228868129510474,0.006871671181059608
S88,0.009201866105160115,0.022487025885381207,0.019092802897317997,0.009127247116717968,0.00032923497286926933,2.4951446905864792e-05,0.004149934311768386
S89,0.0075413648221024365,0.02259814016780223,0.013572191407450269,0.005788086591517376,8.951730613065676e-05,0.00026035010169951704,0.0029399033580145705
S90,0.04070603854958631,0.10731520434356145,0.11748842557615541,0.013319351248779716,0.0013166189084666924,0.00047599372621484495,0.004320637494339733
S92,0.04368241319073793,0.04698026481610986,0.0768317453481614,0.007115398337014128,0.12350580543543742,0.0012157611813127303,0.006445504026392045
S93,0.04316338302230303,0.079644013357445,0.12070234968133031,0.03117627683588016,0.0028746209759696268,0.010395339835998484,0.014187697447194544
S94,0.08659336450997601,0.25419291210591777,0.21855004033422662,0.018104075321074407,0.010653698559673923,0.0030862097140919222,0.014973251024871403
S95,0.03871436599946392,0.03401160122693492,0.10575517761860151,0.06930775830659594,0.002923416686996534,0.009767692514962855,0.010520549642691801
S96,0.08267661500385962,0.24459198157723594,0.23993531586440126,0.0025756416950372097,0.004806001063272756,0.0015617049212168375,0.0025890449019936863
S97,0.04600443600715839,0.02252535986080804,0.1290862447309805,0.014314224039317024,0.025532290968951123,0.07451505571871869,0.010053440724174929
S99,0.12427007069257835,0.20901776777543968,0.08164071795592388,0.19840355967368042,0.033336017062383656,0.21472443945245528,0.008497922235587348
